stop_uic;stop_name;connections;connections_name
87741728;MoÃ»tiers-Salins-Brides;[87686006, 87741009, 87741645, 87741769, 87741777, 87741793, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'Aime-la-Plagne', 'Landry', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87741769;Aime-la-Plagne;[87686006, 87741009, 87741645, 87741728, 87741777, 87741793, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Landry', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87741777;Landry;[87686006, 87741009, 87741645, 87741728, 87741769, 87741793, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Aime-la-Plagne', 'Bourg-St-Maurice', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87741793;Bourg-St-Maurice;[87686006, 87741009, 87741645, 87741728, 87741769, 87741777, 87743005, 87725705];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'Albertville', 'MoÃ»tiers-Salins-Brides', 'Aime-la-Plagne', 'Landry', 'Bourg-en-Bresse', 'MÃ¢con-LochÃ©-TGV']
87745000;Bellegarde-s-V. Gare;[87686006, 87745497, 87746370, 87746438, 87746479, 87725705, 87745646, 87745679];['Paris-Gare-de-Lyon', 'Annemasse', 'Cluses (Hte-Savoie)', 'Sallanches-Comb.MegÃ¨ve', 'St-Gervais-L-B-Le-Fayet', 'MÃ¢con-LochÃ©-TGV', 'Thonon-les-Bains', 'Evian-les-Bains']
87745497;Annemasse;[87686006, 87745000, 87746370, 87746438, 87746479, 87725705, 87745646, 87745679];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Cluses (Hte-Savoie)', 'Sallanches-Comb.MegÃ¨ve', 'St-Gervais-L-B-Le-Fayet', 'MÃ¢con-LochÃ©-TGV', 'Thonon-les-Bains', 'Evian-les-Bains']
87745646;Thonon-les-Bains;[87686006, 87745000, 87745497, 87745679, 87725705];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Annemasse', 'Evian-les-Bains', 'MÃ¢con-LochÃ©-TGV']
87745679;Evian-les-Bains;[87686006, 87745000, 87745497, 87745646, 87725705];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Annemasse', 'Thonon-les-Bains', 'MÃ¢con-LochÃ©-TGV']
87741306;St-Avre-la-Chambre;[87686006, 87741009, 87742320, 87742361, 87742007];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Jean-de-Maurienne-A.', 'St-Michel-Valloire', 'Modane']
87742320;St-Jean-de-Maurienne-A.;[87686006, 87741009, 87741306, 87742361, 87742007, 87725705, 87762906];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Avre-la-Chambre', 'St-Michel-Valloire', 'Modane', 'MÃ¢con-LochÃ©-TGV', 'Lyon-Saint-Exupery-Tgv']
87742361;St-Michel-Valloire;[87686006, 87741009, 87741306, 87742320, 87742007];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Avre-la-Chambre', 'St-Jean-de-Maurienne-A.', 'Modane']
87742007;Modane;[87686006, 87741009, 87741306, 87742320, 87742361, 87725705, 87723197, 87762906, 87741132, 87747006];['Paris-Gare-de-Lyon', 'ChambÃ©ry-Chal.-les-Eaux', 'St-Avre-la-Chambre', 'St-Jean-de-Maurienne-A.', 'St-Michel-Valloire', 'MÃ¢con-LochÃ©-TGV', 'Lyon-Part-Dieu', 'Lyon-Saint-Exupery-Tgv', 'Aix-les-Bains-le-Revard', 'Grenoble']
87746479;St-Gervais-L-B-Le-Fayet;[87686006, 87745000, 87745497, 87746370, 87746438, 87725705];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Annemasse', 'Cluses (Hte-Savoie)', 'Sallanches-Comb.MegÃ¨ve', 'MÃ¢con-LochÃ©-TGV']
87746438;Sallanches-Comb.MegÃ¨ve;[87686006, 87745000, 87745497, 87746370, 87746479, 87725705];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Annemasse', 'Cluses (Hte-Savoie)', 'St-Gervais-L-B-Le-Fayet', 'MÃ¢con-LochÃ©-TGV']
87746370;Cluses (Hte-Savoie);[87686006, 87745000, 87745497, 87746438, 87746479, 87725705];['Paris-Gare-de-Lyon', 'Bellegarde-s-V. Gare', 'Annemasse', 'Sallanches-Comb.MegÃ¨ve', 'St-Gervais-L-B-Le-Fayet', 'MÃ¢con-LochÃ©-TGV']
87726000;St-Etienne-ChÃ¢teaucreux;[87686006, 87694109, 87723197, 87725705];['Paris-Gare-de-Lyon', 'Creusot - TGV (le)', 'Lyon-Part-Dieu', 'MÃ¢con-LochÃ©-TGV']
87713412;Dole-Ville;[87686006, 87713131, 87713040, 87718007];['Paris-Gare-de-Lyon', 'Montbard', 'Dijon-Ville', 'BesanÃ§on-Viotte']
87718007;BesanÃ§on-Viotte;[87686006, 87713131, 87713040, 87300863, 87713412];['Paris-Gare-de-Lyon', 'Montbard', 'Dijon-Ville', 'BesanÃ§on-Franche-ComtÃ©', 'Dole-Ville']
87615286;Carcassonne;[87723197, 87763029, 87775007, 87773002, 87773200, 87781005, 87781104, 87611004, 87722025, 87688887, 87703975];['Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes', 'Montpellier-Saint-Roch', 'SÃ¨te', 'BÃ©ziers', 'Narbonne', 'Toulouse-Matabiau', 'Lyon-Perrache', 'Montpellier-Sud-France', 'NÃ®mes Pont-du-Gard']
87611004;Toulouse-Matabiau;[87723197, 87763029, 87775007, 87773002, 87773200, 87781005, 87781104, 87615286, 87722025, 87688887, 87703975, 87391003, 87581009, 87586008, 87611244, 87393702];['Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes', 'Montpellier-Saint-Roch', 'SÃ¨te', 'BÃ©ziers', 'Narbonne', 'Carcassonne', 'Lyon-Perrache', 'Montpellier-Sud-France', 'NÃ®mes Pont-du-Gard', 'Paris-Montparnasse 1-2', 'Bordeaux-St-Jean', 'Agen', 'Montauban-Ville-Bourbon', 'Massy-TGV']
87747006;Grenoble;[87762906, 87686006, 87742007];['Lyon-Saint-Exupery-Tgv', 'Paris-Gare-de-Lyon', 'Modane']
87741132;Aix-les-Bains-le-Revard;[87686006, 87725705, 87746008, 87741009, 87762906, 87742007];['Paris-Gare-de-Lyon', 'MÃ¢con-LochÃ©-TGV', 'Annecy', 'ChambÃ©ry-Chal.-les-Eaux', 'Lyon-Saint-Exupery-Tgv', 'Modane']
87746008;Annecy;[87686006, 87725705, 87741132, 87741009, 87762906];['Paris-Gare-de-Lyon', 'MÃ¢con-LochÃ©-TGV', 'Aix-les-Bains-le-Revard', 'ChambÃ©ry-Chal.-les-Eaux', 'Lyon-Saint-Exupery-Tgv']
87271007;Paris Gare du Nord;[87286005, 87342014, 87343004, 87345009, 87345025, 87286542, 87286732, 87286716, 87281006, 87223263, 87286302, 87342006, 87317586, 87281071, 87317057, 87317065, 87317263];['Lille Flandres', 'Arras', 'Valenciennes', 'Douai', 'Lens', 'Tourcoing', 'Roubaix', 'Croix Wasquehal', 'Dunkerque', 'Lille Europe', 'Hazebrouck', 'BÃ©thune', 'Boulogne Ville', 'Calais FrÃ©thun', 'Rang du Fl. Verton Ber.', 'Etaples Le Touquet', 'Calais Ville']
87281071;Calais FrÃ©thun;[87317586, 87223263, 87342014, 87271007, 87345009, 87317057, 87317065, 87317263];['Boulogne Ville', 'Lille Europe', 'Arras', 'Paris Gare du Nord', 'Douai', 'Rang du Fl. Verton Ber.', 'Etaples Le Touquet', 'Calais Ville']
87317586;Boulogne Ville;[87281071, 87223263, 87342014, 87271007, 87345009, 87317057, 87317065];['Calais FrÃ©thun', 'Lille Europe', 'Arras', 'Paris Gare du Nord', 'Douai', 'Rang du Fl. Verton Ber.', 'Etaples Le Touquet']
87317263;Calais Ville;[87281071, 87223263, 87345009, 87342014, 87271007];['Calais FrÃ©thun', 'Lille Europe', 'Douai', 'Arras', 'Paris Gare du Nord']
87281006;Dunkerque;[87223263, 87342014, 87271007, 87286302, 87342006, 87345025];['Lille Europe', 'Arras', 'Paris Gare du Nord', 'Hazebrouck', 'BÃ©thune', 'Lens']
87345025;Lens;[87271007, 87342014, 87345009, 87343004, 87281006, 87286302, 87342006];['Paris Gare du Nord', 'Arras', 'Douai', 'Valenciennes', 'Dunkerque', 'Hazebrouck', 'BÃ©thune']
87342006;BÃ©thune;[87281006, 87286302, 87345025, 87342014, 87271007];['Dunkerque', 'Hazebrouck', 'Lens', 'Arras', 'Paris Gare du Nord']
87286302;Hazebrouck;[87281006, 87342006, 87345025, 87342014, 87271007];['Dunkerque', 'BÃ©thune', 'Lens', 'Arras', 'Paris Gare du Nord']
87317065;Etaples Le Touquet;[87317057, 87317586, 87281071, 87223263, 87342014, 87271007];['Rang du Fl. Verton Ber.', 'Boulogne Ville', 'Calais FrÃ©thun', 'Lille Europe', 'Arras', 'Paris Gare du Nord']
87317057;Rang du Fl. Verton Ber.;[87317065, 87317586, 87281071, 87223263, 87342014, 87271007];['Etaples Le Touquet', 'Boulogne Ville', 'Calais FrÃ©thun', 'Lille Europe', 'Arras', 'Paris Gare du Nord']
87286716;Croix Wasquehal;[87286542, 87286732, 87286005, 87342014, 87271007];['Tourcoing', 'Roubaix', 'Lille Flandres', 'Arras', 'Paris Gare du Nord']
87286732;Roubaix;[87286542, 87286716, 87286005, 87342014, 87271007];['Tourcoing', 'Croix Wasquehal', 'Lille Flandres', 'Arras', 'Paris Gare du Nord']
87286542;Tourcoing;[87286732, 87286716, 87286005, 87342014, 87271007, 87581009, 87583005, 87575001, 87571240, 87393702, 87111849, 87271494, 87313882, 87751008, 87319012, 87318964, 87723197, 87763029, 87703975, 87688887];['Roubaix', 'Croix Wasquehal', 'Lille Flandres', 'Arras', 'Paris Gare du Nord', 'Bordeaux-St-Jean', 'AngoulÃªme', 'Poitiers', 'St-Pierre-des-Corps', 'Massy-TGV', 'Marne-la-VallÃ©e-Chessy.', 'AÃ©ropt-C-de-Gaulle-TGV', 'TGV Haute-Picardie', 'Marseille-St-Charles', 'Aix-en-Provence-TGV', 'Avignon-TGV', 'Lyon-Part-Dieu', 'Valence-TGV', 'NÃ®mes Pont-du-Gard', 'Montpellier-Sud-France']
87343004;Valenciennes;[87342014, 87271007, 87345009, 87345025];['Arras', 'Paris Gare du Nord', 'Douai', 'Lens']
87391003;Paris-Montparnasse 1-2;[87393702, 87478404, 87471003, 87396002, 87484006, 87481002, 87581009, 87583005, 87575001, 87571240, 87586008, 87611244, 87611004, 87471508, 87478107, 87478073, 87396408, 87473009, 87473207, 87474338, 87474007, 87476606, 87471300, 87476200, 87476002, 87474098, 87673202, 87673004, 87673400, 87677120, 87677005, 87575142, 87571216, 87571000, 87324095, 87485003, 87485300, 87485490, 87485227, 87582668, 87582478, 87582643, 87584052, 87671008, 87671339, 87672006, 87672253, 87473108, 87474239, 87473181, 87473223, 87474155, 87476317, 87481192, 87481705, 87481788, 87481754, 87481762, 87481747, 87486449, 87486019];"['Massy-TGV', 'Laval', 'Rennes', 'Le Mans', 'Angers-St-Laud', 'Nantes', 'Bordeaux-St-Jean', 'AngoulÃªme', 'Poitiers', 'St-Pierre-des-Corps', 'Agen', 'Montauban-Ville-Bourbon', 'Toulouse-Matabiau', 'VitrÃ©', 'St-Malo', 'Dol', 'SablÃ©-sur-Sarthe', 'St-Brieuc', 'Guingamp', 'Morlaix', 'Brest', 'Vannes', 'Redon', 'Auray', 'Lorient', 'Quimper', 'Dax', 'Bayonne', 'Biarritz', 'St-Jean-de-Luz-Ciboure', 'Hendaye', 'Chatellerault', 'VendÃ´me-Villiers-s-Loir', 'Tours', 'Futuroscope', 'La Rochelle-Ville', 'Niort', 'St-Maixent (Deux-SÃ¨vr.)', 'SurgÃ¨res', 'Arcachon', 'Biganos-Facture', 'La Teste', 'Libourne', 'Tarbes', 'Lourdes', 'Pau', 'Orthez', 'Lamballe', 'Landerneau', 'Plouaret-TrÃ©gor', 'Lannion', 'Rosporden', 'QuimperlÃ©', 'Ancenis', 'St-Nazaire', 'Le Croisic', 'La Baule-Escoublac', 'Le Pouliguen', 'Pornichet', ""Les Sables-d'Olonne"", 'La Roche-sur-Yon']"
87586008;Agen;[87391003, 87581009, 87611244, 87611004, 87393702];['Paris-Montparnasse 1-2', 'Bordeaux-St-Jean', 'Montauban-Ville-Bourbon', 'Toulouse-Matabiau', 'Massy-TGV']
87611244;Montauban-Ville-Bourbon;[87391003, 87581009, 87586008, 87611004];['Paris-Montparnasse 1-2', 'Bordeaux-St-Jean', 'Agen', 'Toulouse-Matabiau']
87473009;St-Brieuc;[87391003, 87471003, 87473207, 87474338, 87474007, 87396002, 87473108, 87478404, 87474239, 87473181, 87473223];['Paris-Montparnasse 1-2', 'Rennes', 'Guingamp', 'Morlaix', 'Brest', 'Le Mans', 'Lamballe', 'Laval', 'Landerneau', 'Plouaret-TrÃ©gor', 'Lannion']
87473207;Guingamp;[87391003, 87471003, 87473009, 87474338, 87474007, 87396002, 87473108, 87478404, 87474239, 87473181, 87473223];['Paris-Montparnasse 1-2', 'Rennes', 'St-Brieuc', 'Morlaix', 'Brest', 'Le Mans', 'Lamballe', 'Laval', 'Landerneau', 'Plouaret-TrÃ©gor', 'Lannion']
87474338;Morlaix;[87391003, 87471003, 87473009, 87473207, 87474007, 87396002, 87473108, 87478404, 87474239, 87473181];['Paris-Montparnasse 1-2', 'Rennes', 'St-Brieuc', 'Guingamp', 'Brest', 'Le Mans', 'Lamballe', 'Laval', 'Landerneau', 'Plouaret-TrÃ©gor']
87474007;Brest;[87391003, 87471003, 87473009, 87473207, 87474338, 87396002, 87473108, 87478404, 87474239, 87473181];['Paris-Montparnasse 1-2', 'Rennes', 'St-Brieuc', 'Guingamp', 'Morlaix', 'Le Mans', 'Lamballe', 'Laval', 'Landerneau', 'Plouaret-TrÃ©gor']
87473108;Lamballe;[87391003, 87396002, 87471003, 87473009, 87473207, 87474338, 87474007, 87474239, 87473181, 87478404];['Paris-Montparnasse 1-2', 'Le Mans', 'Rennes', 'St-Brieuc', 'Guingamp', 'Morlaix', 'Brest', 'Landerneau', 'Plouaret-TrÃ©gor', 'Laval']
87473181;Plouaret-TrÃ©gor;[87474007, 87474239, 87474338, 87473207, 87473009, 87473108, 87471003, 87391003];['Brest', 'Landerneau', 'Morlaix', 'Guingamp', 'St-Brieuc', 'Lamballe', 'Rennes', 'Paris-Montparnasse 1-2']
87474239;Landerneau;[87474007, 87474338, 87473181, 87473207, 87473009, 87473108, 87471003, 87391003];['Brest', 'Morlaix', 'Plouaret-TrÃ©gor', 'Guingamp', 'St-Brieuc', 'Lamballe', 'Rennes', 'Paris-Montparnasse 1-2']
87473223;Lannion;[87473207, 87473009, 87471003, 87391003];['Guingamp', 'St-Brieuc', 'Rennes', 'Paris-Montparnasse 1-2']
87471300;Redon;[87391003, 87476606, 87476200, 87476002, 87474098, 87471003, 87474155, 87476317, 87478404, 87396002];['Paris-Montparnasse 1-2', 'Vannes', 'Auray', 'Lorient', 'Quimper', 'Rennes', 'Rosporden', 'QuimperlÃ©', 'Laval', 'Le Mans']
87476606;Vannes;[87471003, 87391003, 87471300, 87476200, 87476002, 87474098, 87474155, 87476317, 87478404, 87396002, 87471508];['Rennes', 'Paris-Montparnasse 1-2', 'Redon', 'Auray', 'Lorient', 'Quimper', 'Rosporden', 'QuimperlÃ©', 'Laval', 'Le Mans', 'VitrÃ©']
87476200;Auray;[87391003, 87471300, 87476606, 87476002, 87474098, 87471003, 87474155, 87476317, 87478404, 87396002, 87471508];['Paris-Montparnasse 1-2', 'Redon', 'Vannes', 'Lorient', 'Quimper', 'Rennes', 'Rosporden', 'QuimperlÃ©', 'Laval', 'Le Mans', 'VitrÃ©']
87476002;Lorient;[87391003, 87471300, 87476606, 87476200, 87474098, 87471003, 87474155, 87476317, 87478404, 87396002, 87471508];['Paris-Montparnasse 1-2', 'Redon', 'Vannes', 'Auray', 'Quimper', 'Rennes', 'Rosporden', 'QuimperlÃ©', 'Laval', 'Le Mans', 'VitrÃ©']
87471508;VitrÃ©;[87391003, 87478404, 87471003, 87396002, 87478073, 87478107, 87476606, 87476200, 87476002];['Paris-Montparnasse 1-2', 'Laval', 'Rennes', 'Le Mans', 'Dol', 'St-Malo', 'Vannes', 'Auray', 'Lorient']
87474098;Quimper;[87476002, 87476200, 87476606, 87471300, 87471003, 87391003, 87474155, 87476317, 87478404];['Lorient', 'Auray', 'Vannes', 'Redon', 'Rennes', 'Paris-Montparnasse 1-2', 'Rosporden', 'QuimperlÃ©', 'Laval']
87476317;QuimperlÃ©;[87474098, 87474155, 87476002, 87476200, 87476606, 87471300, 87471003, 87391003];['Quimper', 'Rosporden', 'Lorient', 'Auray', 'Vannes', 'Redon', 'Rennes', 'Paris-Montparnasse 1-2']
87474155;Rosporden;[87474098, 87476317, 87476002, 87476200, 87476606, 87471300, 87471003, 87391003, 87478404];['Quimper', 'QuimperlÃ©', 'Lorient', 'Auray', 'Vannes', 'Redon', 'Rennes', 'Paris-Montparnasse 1-2', 'Laval']
87478107;St-Malo;[87478073, 87471003, 87478404, 87396002, 87391003, 87471508];['Dol', 'Rennes', 'Laval', 'Le Mans', 'Paris-Montparnasse 1-2', 'VitrÃ©']
87478073;Dol;[87478107, 87471003, 87478404, 87396002, 87391003, 87471508];['St-Malo', 'Rennes', 'Laval', 'Le Mans', 'Paris-Montparnasse 1-2', 'VitrÃ©']
87486019;La Roche-sur-Yon;[87486449, 87481002, 87484006, 87391003, 87396002, 87396408];"[""Les Sables-d'Olonne"", 'Nantes', 'Angers-St-Laud', 'Paris-Montparnasse 1-2', 'Le Mans', 'SablÃ©-sur-Sarthe']"
87481705;St-Nazaire;[87481002, 87484006, 87391003, 87481788, 87481754, 87396002, 87481762, 87481747, 87396408, 87481192];['Nantes', 'Angers-St-Laud', 'Paris-Montparnasse 1-2', 'Le Croisic', 'La Baule-Escoublac', 'Le Mans', 'Le Pouliguen', 'Pornichet', 'SablÃ©-sur-Sarthe', 'Ancenis']
87481754;La Baule-Escoublac;[87481788, 87481705, 87481002, 87484006, 87396002, 87391003, 87481762, 87481747, 87396408, 87481192];['Le Croisic', 'St-Nazaire', 'Nantes', 'Angers-St-Laud', 'Le Mans', 'Paris-Montparnasse 1-2', 'Le Pouliguen', 'Pornichet', 'SablÃ©-sur-Sarthe', 'Ancenis']
87481788;Le Croisic;[87481754, 87481705, 87481002, 87484006, 87396002, 87391003, 87481762, 87481747, 87396408, 87481192];['La Baule-Escoublac', 'St-Nazaire', 'Nantes', 'Angers-St-Laud', 'Le Mans', 'Paris-Montparnasse 1-2', 'Le Pouliguen', 'Pornichet', 'SablÃ©-sur-Sarthe', 'Ancenis']
87481747;Pornichet;[87481788, 87481762, 87481754, 87481705, 87481002, 87391003, 87396002, 87484006, 87481192];['Le Croisic', 'Le Pouliguen', 'La Baule-Escoublac', 'St-Nazaire', 'Nantes', 'Paris-Montparnasse 1-2', 'Le Mans', 'Angers-St-Laud', 'Ancenis']
87481762;Le Pouliguen;[87481788, 87481754, 87481747, 87481705, 87481002, 87391003, 87396002, 87484006, 87481192];['Le Croisic', 'La Baule-Escoublac', 'Pornichet', 'St-Nazaire', 'Nantes', 'Paris-Montparnasse 1-2', 'Le Mans', 'Angers-St-Laud', 'Ancenis']
87396408;SablÃ©-sur-Sarthe;[87481002, 87484006, 87391003, 87396002, 87481788, 87481754, 87481705, 87486019, 87486449];"['Nantes', 'Angers-St-Laud', 'Paris-Montparnasse 1-2', 'Le Mans', 'Le Croisic', 'La Baule-Escoublac', 'St-Nazaire', 'La Roche-sur-Yon', ""Les Sables-d'Olonne""]"
87481192;Ancenis;[87481002, 87484006, 87396002, 87391003, 87481705, 87481747, 87481754, 87481762, 87481788];['Nantes', 'Angers-St-Laud', 'Le Mans', 'Paris-Montparnasse 1-2', 'St-Nazaire', 'Pornichet', 'La Baule-Escoublac', 'Le Pouliguen', 'Le Croisic']
87486449;Les Sables-d'Olonne;[87486019, 87481002, 87484006, 87391003, 87396002, 87396408];['La Roche-sur-Yon', 'Nantes', 'Angers-St-Laud', 'Paris-Montparnasse 1-2', 'Le Mans', 'SablÃ©-sur-Sarthe']
87582478;Biganos-Facture;[87582668, 87581009, 87391003, 87582643, 87583005, 87571240];['Arcachon', 'Bordeaux-St-Jean', 'Paris-Montparnasse 1-2', 'La Teste', 'AngoulÃªme', 'St-Pierre-des-Corps']
87582668;Arcachon;[87582478, 87581009, 87391003, 87582643, 87583005, 87571240];['Biganos-Facture', 'Bordeaux-St-Jean', 'Paris-Montparnasse 1-2', 'La Teste', 'AngoulÃªme', 'St-Pierre-des-Corps']
87582643;La Teste;[87582668, 87582478, 87581009, 87583005, 87571240, 87391003];['Arcachon', 'Biganos-Facture', 'Bordeaux-St-Jean', 'AngoulÃªme', 'St-Pierre-des-Corps', 'Paris-Montparnasse 1-2']
87584052;Libourne;[87581009, 87583005, 87575001, 87391003, 87571240, 87575142];['Bordeaux-St-Jean', 'AngoulÃªme', 'Poitiers', 'Paris-Montparnasse 1-2', 'St-Pierre-des-Corps', 'Chatellerault']
87571216;VendÃ´me-Villiers-s-Loir;[87391003, 87571240, 87575142, 87575001, 87571000, 87324095, 87485300, 87485003, 87485227, 87581009, 87583005];['Paris-Montparnasse 1-2', 'St-Pierre-des-Corps', 'Chatellerault', 'Poitiers', 'Tours', 'Futuroscope', 'Niort', 'La Rochelle-Ville', 'SurgÃ¨res', 'Bordeaux-St-Jean', 'AngoulÃªme']
87575142;Chatellerault;[87391003, 87575001, 87571216, 87571240, 87324095, 87583005, 87581009, 87584052];['Paris-Montparnasse 1-2', 'Poitiers', 'VendÃ´me-Villiers-s-Loir', 'St-Pierre-des-Corps', 'Futuroscope', 'AngoulÃªme', 'Bordeaux-St-Jean', 'Libourne']
87673202;Dax;[87391003, 87581009, 87673004, 87673400, 87677120, 87677005, 87671008, 87671339, 87672006, 87672253, 87393702];['Paris-Montparnasse 1-2', 'Bordeaux-St-Jean', 'Bayonne', 'Biarritz', 'St-Jean-de-Luz-Ciboure', 'Hendaye', 'Tarbes', 'Lourdes', 'Pau', 'Orthez', 'Massy-TGV']
87673004;Bayonne;[87391003, 87581009, 87673202, 87673400, 87677120, 87677005];['Paris-Montparnasse 1-2', 'Bordeaux-St-Jean', 'Dax', 'Biarritz', 'St-Jean-de-Luz-Ciboure', 'Hendaye']
87673400;Biarritz;[87391003, 87581009, 87673202, 87673004, 87677120, 87677005];['Paris-Montparnasse 1-2', 'Bordeaux-St-Jean', 'Dax', 'Bayonne', 'St-Jean-de-Luz-Ciboure', 'Hendaye']
87677120;St-Jean-de-Luz-Ciboure;[87391003, 87581009, 87673202, 87673004, 87673400, 87677005];['Paris-Montparnasse 1-2', 'Bordeaux-St-Jean', 'Dax', 'Bayonne', 'Biarritz', 'Hendaye']
87677005;Hendaye;[87391003, 87581009, 87673202, 87673004, 87673400, 87677120];['Paris-Montparnasse 1-2', 'Bordeaux-St-Jean', 'Dax', 'Bayonne', 'Biarritz', 'St-Jean-de-Luz-Ciboure']
87485300;Niort;[87485003, 87391003, 87485490, 87485227, 87571240, 87571000, 87571216, 87575001];['La Rochelle-Ville', 'Paris-Montparnasse 1-2', 'St-Maixent (Deux-SÃ¨vr.)', 'SurgÃ¨res', 'St-Pierre-des-Corps', 'Tours', 'VendÃ´me-Villiers-s-Loir', 'Poitiers']
87485227;SurgÃ¨res;[87391003, 87485490, 87485300, 87485003, 87571240, 87571000, 87571216, 87575001];['Paris-Montparnasse 1-2', 'St-Maixent (Deux-SÃ¨vr.)', 'Niort', 'La Rochelle-Ville', 'St-Pierre-des-Corps', 'Tours', 'VendÃ´me-Villiers-s-Loir', 'Poitiers']
87485003;La Rochelle-Ville;[87485300, 87391003, 87485490, 87485227, 87571240, 87571000, 87571216, 87575001];['Niort', 'Paris-Montparnasse 1-2', 'St-Maixent (Deux-SÃ¨vr.)', 'SurgÃ¨res', 'St-Pierre-des-Corps', 'Tours', 'VendÃ´me-Villiers-s-Loir', 'Poitiers']
87485490;St-Maixent (Deux-SÃ¨vr.);[87391003, 87485300, 87485227, 87485003, 87575001, 87571240];['Paris-Montparnasse 1-2', 'Niort', 'SurgÃ¨res', 'La Rochelle-Ville', 'Poitiers', 'St-Pierre-des-Corps']
87324095;Futuroscope;[87391003, 87571216, 87571240, 87575142, 87575001];['Paris-Montparnasse 1-2', 'VendÃ´me-Villiers-s-Loir', 'St-Pierre-des-Corps', 'Chatellerault', 'Poitiers']
87571000;Tours;[87571240, 87571216, 87391003, 87485003, 87485227, 87485300];['St-Pierre-des-Corps', 'VendÃ´me-Villiers-s-Loir', 'Paris-Montparnasse 1-2', 'La Rochelle-Ville', 'SurgÃ¨res', 'Niort']
87672253;Orthez;[87671008, 87671339, 87672006, 87673202, 87581009, 87391003, 87393702];['Tarbes', 'Lourdes', 'Pau', 'Dax', 'Bordeaux-St-Jean', 'Paris-Montparnasse 1-2', 'Massy-TGV']
87672006;Pau;[87671008, 87671339, 87672253, 87673202, 87581009, 87391003, 87393702];['Tarbes', 'Lourdes', 'Orthez', 'Dax', 'Bordeaux-St-Jean', 'Paris-Montparnasse 1-2', 'Massy-TGV']
87671339;Lourdes;[87671008, 87672006, 87672253, 87673202, 87581009, 87391003, 87393702];['Tarbes', 'Pau', 'Orthez', 'Dax', 'Bordeaux-St-Jean', 'Paris-Montparnasse 1-2', 'Massy-TGV']
87671008;Tarbes;[87671339, 87672006, 87672253, 87673202, 87581009, 87391003, 87393702];['Lourdes', 'Pau', 'Orthez', 'Dax', 'Bordeaux-St-Jean', 'Paris-Montparnasse 1-2', 'Massy-TGV']
